Company,Year,Industry,Accruals_Ratio,Leverage_Ratio,Leverage_Change_YoY,Operating_Margin,Margin_Volatility_3yr
COCHINSHIP,2019,Capital Goods,0.17702310487464862,0.023424823456818337,0.0010084883271407503,,
COCHINSHIP,2020,Capital Goods,0.05917348977742282,0.0191863430674127,-0.004238480389405639,,
COCHINSHIP,2021,Capital Goods,-0.01344923189824524,0.07148373388721614,0.052297390819803447,,
COCHINSHIP,2022,Capital Goods,-0.09915697318549561,0.06581979692716548,-0.005663936960050658,,
COCHINSHIP,2023,Capital Goods,-0.15810340577851711,0.05861044555833752,-0.007209351368827964,,
COCHINSHIP,2024,Capital Goods,0.028958994834269614,0.041721289820902514,-0.016889155737435005,0.20690286152451987,
COCHINSHIP,2025,Capital Goods,0.0320225071454811,0.04184250374073775,0.00012121391983523772,0.1381728512081516,0.04859945636572537
COCHINSHIP,2026,Capital Goods,0.09535223819994287,0.11505059993875016,0.07320809619801241,0.1765474634667934,0.03444288841771795
COFORGE,2017,Information Technology,-0.09231791931530184,0.010552993477086709,,,
COFORGE,2018,Information Technology,-0.03894371832488663,0.008573714895400677,-0.001979278581686032,,
COFORGE,2019,Information Technology,-0.017431807756095832,0.004799040191961607,-0.0037746747034390696,,
COFORGE,2020,Information Technology,0.04326343342842858,0.01035263668715626,0.0055535964951946536,,
COFORGE,2021,Information Technology,-0.08803352564654551,0.023709061683745227,0.013356424996588966,,
COFORGE,2022,Information Technology,-0.02130058632990282,0.10037311902907048,0.07666405734532525,,
COFORGE,2023,Information Technology,-0.04563474427121296,0.09994488986862456,-0.00042822916044592263,,
COFORGE,2024,Information Technology,-0.11349425021860718,0.11978023791061028,0.019835348041985723,0.13354409011387006,
COFORGE,2025,Information Technology,-0.08041687377264245,0.08722081435427753,-0.03255942355633275,0.17095592579463548,0.026454162706506076
COFORGE,2026,Information Technology,-0.08575316076275924,0.049022975731000056,-0.038197838623277476,0.1913996779854189,0.02933956799444869
COHANCE,2019,Healthcare,0.07518326479527981,0.10573165436387322,,,
COHANCE,2020,Healthcare,-0.07667056044883658,0.15876399416785328,0.05303233980398006,,
COHANCE,2021,Healthcare,-0.013706620005832629,0.09701112942277564,-0.06175286474507764,,
COHANCE,2022,Healthcare,0.06766543323914102,0.053082931148508684,-0.04392819827426695,,
COHANCE,2023,Healthcare,-0.023354953580058485,0.03578278010937302,-0.017300151039135667,,
COHANCE,2024,Healthcare,-0.09112808773424193,0.028836598523566157,-0.0069461815858068605,0.3510196235008799,
COHANCE,2025,Healthcare,-0.11616466651217701,0.08866672384000468,0.059830125316438526,0.1750987053530438,0.12439487417489849
COHANCE,2026,Healthcare,-0.06852453291426576,0.0699301554042256,-0.018736568435779075,0.002747122625870317,0.17413929882724777
COLPAL,2006,Fast Moving Consumer Goods,-0.07480765313317769,0.006832035351082001,,,
COLPAL,2007,Fast Moving Consumer Goods,-0.013152113833812838,0.006065845604387817,-0.0007661897466941844,,
COLPAL,2008,Fast Moving Consumer Goods,-0.07622900239972578,0.0064312649982859104,0.00036541939389809347,,
COLPAL,2009,Fast Moving Consumer Goods,-0.07998597615947117,0.00587248322147651,-0.0005587817768094002,,
COLPAL,2010,Fast Moving Consumer Goods,0.034033751172700674,0.005188140746685354,-0.0006843424747911562,,
CONCOR,2017,Services,-0.11573714248468514,0.006122979046573156,,,
CONCOR,2018,Services,-0.022381087591708867,0.005678851772809291,-0.00044412727376386477,,
CONCOR,2019,Services,0.24776091179453677,0.06021822807678302,0.054539376303973736,,
CONCOR,2020,Services,-0.32931792656734044,0.005937859452563289,-0.054280368624219734,,
CONCOR,2021,Services,-0.04220636640895374,0.05825171528832555,0.052313855835762264,,
CONCOR,2022,Services,-0.024172720742394026,0.056550168970625106,-0.0017015463177004475,,
CONCOR,2023,Services,-0.017226807752806154,0.05782670110641913,0.0012765321357940257,,
CONCOR,2024,Services,-0.07279087857667957,0.06686773765222793,0.009041036545808803,0.21056373425832425,
CONCOR,2025,Services,-0.09515819982510501,0.0595043537243926,-0.0073633839278353375,0.22277259903532376,0.008632971074405938
CONCOR,2026,Services,-0.08009407094725939,0.06355983020312629,0.004055476478733694,0.20571267177834573,0.008790433287966113
CONCORDBIO,2020,Healthcare,0.014903319762312257,0.055340001913407676,,,
CONCORDBIO,2021,Healthcare,0.057943071693135124,0.07302078576623201,0.017680783852824337,,
CONCORDBIO,2022,Healthcare,-0.02478690422687558,0.047608528401343705,-0.025412257364888308,,
CONCORDBIO,2023,Healthcare,-0.0039035924940059026,0.020838975158356397,-0.02676955324298731,,
CONCORDBIO,2024,Healthcare,-0.11145345179366264,0.005727019891692294,-0.015111955266664104,0.40111374989763326,
CONCORDBIO,2025,Healthcare,-0.08850392771818746,0.0014599903650467493,-0.004267029526645544,0.35381790690139325,0.033443211304575594
CONCORDBIO,2026,Healthcare,-0.09335555764655276,0.0010395243280057712,-0.0004204660370409781,0.3199347547477572,0.040773753850025976
COROMANDEL,2017,Chemicals,-0.05069751301330249,0.25776518218623484,,,
COROMANDEL,2018,Chemicals,0.04346404531917464,0.2770448307689496,0.019279648582714748,,
COROMANDEL,2019,Chemicals,0.018354593187767644,0.27941104150589374,0.002366210736944152,,
COROMANDEL,2020,Chemicals,-0.0785247867475566,0.1989492322714969,-0.08046180923439683,,
COROMANDEL,2021,Chemicals,-0.3171269935664027,0.04327473809762025,-0.15567449417387666,,
COROMANDEL,2022,Chemicals,-0.04870205250630499,0.03499947717005442,-0.00827526092756583,,
COROMANDEL,2023,Chemicals,0.09989321943406301,0.02757889116812319,-0.007420586001931233,,
COROMANDEL,2024,Chemicals,-0.057803599535006425,0.03105763320286418,0.0034787420347409913,0.10285082312092386,
COROMANDEL,2025,Chemicals,-0.10348886997615939,0.04125218715144339,0.010194553948579207,0.09108087636469255,0.008322609165535767
COROMANDEL,2026,Chemicals,-0.04810580726607329,0.06157495907784938,0.02032277192640599,0.09255006570913815,0.006413472372420555
CPPLUS,2020,Capital Goods,-0.08057728551880824,0.3467456690677201,,,
CPPLUS,2021,Capital Goods,-0.33127071508840805,0.20896456564104754,-0.13778110342667255,,
CPPLUS,2022,Capital Goods,0.043960839529349774,0.15638663142553666,-0.05257793421551088,,
CPPLUS,2023,Capital Goods,0.030753294786862992,0.24981272969872892,0.09342609827319226,,
CPPLUS,2024,Capital Goods,0.1341702246712647,0.26534199418555143,0.015529264486822514,0.08343580470162748,
CPPLUS,2025,Capital Goods,0.02166298109332376,0.16045159298670045,-0.10489040119885099,0.12284151662262645,0.02786404611682195
CPPLUS,2026,Capital Goods,0.032255154736042936,0.06422967734822688,-0.09622191563847357,0.14524179632349796,0.031290475822100566
CRAFTSMAN,2017,Automobile and Auto Components,-0.09745618185219007,0.4274703753011982,,,
CRAFTSMAN,2018,Automobile and Auto Components,-0.1256201736486216,0.4234635697995439,-0.004006805501654276,,
CRAFTSMAN,2019,Automobile and Auto Components,-0.11293922362078086,0.4236930261760292,0.00022945637648530415,,
CRAFTSMAN,2020,Automobile and Auto Components,-0.11540428556568771,0.45873496064630215,0.03504193447027293,,
CRAFTSMAN,2021,Automobile and Auto Components,-0.11268336238785662,0.342693141715209,-0.11604181893109317,,
CRAFTSMAN,2022,Automobile and Auto Components,-0.06135831731955524,0.2989217804828808,-0.043771361232328165,,
CRAFTSMAN,2023,Automobile and Auto Components,-0.09437783708809684,0.3258001639206456,0.026878383437764775,,
CRAFTSMAN,2024,Automobile and Auto Components,-0.10633396660248971,0.37291053054354895,0.047110366622903355,0.12624913551891073,
CRAFTSMAN,2025,Automobile and Auto Components,-0.024762381190595296,0.3313707415505506,-0.04153978899299837,0.15176349354487478,0.018041375577780586
CRAFTSMAN,2026,Automobile and Auto Components,-0.04133633315883853,0.4035819698606641,0.0722112283101135,0.15786854637725264,0.01677319925054962
CREDITACC,2019,Financial Services,0.23104766254278156,0.6614757908643847,,,
CREDITACC,2020,Financial Services,0.20350384722616066,0.7577427064741584,0.09626691560977374,,
CREDITACC,2021,Financial Services,0.039089044456824366,0.7265048408955241,-0.031237865578634283,,
CREDITACC,2022,Financial Services,0.17541178186643938,0.7390874587789119,0.01258261788338777,,
CREDITACC,2023,Financial Services,0.18829815949236212,0.7462798687900596,0.007192410011147676,,
CREDITACC,2024,Financial Services,0.16051703397512296,0.7565078662442333,0.010227997454173687,0.26073979628797866,
CREDITACC,2025,Financial Services,-0.03140550562989952,0.7353945425672918,-0.02111332367694152,0.5453130346683127,0.2012236666029501
CREDITACC,2026,Financial Services,0.10221035050483507,0.7403996150356574,0.005005072468365679,0.6870630056798748,0.2171122832200947
CRISIL,2016,Financial Services,0.011059455401230107,,,,
CRISIL,2017,Financial Services,0.009178976664525815,,,,
CRISIL,2018,Financial Services,-0.009438350798158824,0.0015853001664871216,,,
CRISIL,2019,Financial Services,-0.06034712476239543,0.001581069798013892,-4.230368473229608e-06,,
CRISIL,2020,Financial Services,-0.06604581605601251,,,,
CRISIL,2021,Financial Services,0.02503724234884399,0.052774305375279065,,,
CRISIL,2022,Financial Services,0.03816672553867892,0.02948074885199576,-0.023293556523283306,,
CRISIL,2023,Financial Services,-0.03696560006550635,0.014350744073342856,-0.015130004778652903,,
CRISIL,2024,Financial Services,-0.137087813119961,0.06342312356346624,0.049072379490123386,0.3144559704680637,
CRISIL,2025,Financial Services,-0.11218967142707498,0.06477399699710186,0.001350873433635616,0.31396026147174944,0.0003505191927889742
CRISIL,2026,Financial Services,,,,0.2862868354736421,0.016122264110104072
CROMPTON,2018,Consumer Durables,0.003455684353337538,0.2674444018325849,,,
CROMPTON,2019,Consumer Durables,0.03837956286404584,0.24320041953065008,-0.024243982301934808,,
CROMPTON,2020,Consumer Durables,0.031059444295048356,0.12708680073551323,-0.11611361879513685,,
CROMPTON,2021,Consumer Durables,-0.05938684004970215,0.1440222603358509,0.016935459600337655,,
CROMPTON,2022,Consumer Durables,-0.022485535597704304,0.26141063395253844,0.11738837361668755,,
CROMPTON,2023,Consumer Durables,-0.01580707516053785,0.17775620177453783,-0.08365443217800062,,
CROMPTON,2024,Consumer Durables,-0.12061923475344065,0.11233536675600574,-0.06542083501853209,0.10626211699006902,
CROMPTON,2025,Consumer Durables,-0.10275900678909643,0.07547488192018671,-0.036860484835819024,0.10287098983300848,0.0023978890086233705
CROMPTON,2026,Consumer Durables,-0.09591393886948524,0.032766469193728026,-0.042708412726458686,0.10042415727823464,0.002931680591499693
CUB,2017,Financial Services,0.006213643762242786,0.8688990912305006,,,
CUB,2018,Financial Services,0.019407946215625763,0.8660711491151745,-0.0028279421153261097,,
CUB,2019,Financial Services,0.005838633214078652,0.8601375022978917,-0.005933646817282812,,
CUB,2020,Financial Services,-0.027343926723077974,0.8618911627628282,0.001753660464936524,,
CUB,2021,Financial Services,-0.006170879219923433,0.8606566402228103,-0.0012345225400178794,,
CUB,2022,Financial Services,-0.006587419788295057,0.8613797745913762,0.0007231343685658587,,
CUB,2023,Financial Services,0.0032037151382935786,0.8572164152747612,-0.004163359316614934,,
CUB,2024,Financial Services,-0.00212069403453851,0.8525246495383679,-0.004691765736393294,0.6922109363376929,
CUB,2025,Financial Services,-0.010256468393924958,0.84633655320361,-0.00618809633475792,0.6694386220723594,0.016102457840328502
CUB,2026,Financial Services,-0.0043277773426066025,0.8619970852692725,0.015660532065662536,0.7172983239210273,0.023939181181342806
CUMMINSIND,2017,Capital Goods,-0.0022879213860239386,0.048355113015261755,,,
CUMMINSIND,2018,Capital Goods,0.01398479031563771,0.0449431124207756,-0.003412000594486153,,
CUMMINSIND,2019,Capital Goods,0.031249432781047706,0.05158021012265129,0.006637097701875691,,
CUMMINSIND,2020,Capital Goods,0.016931700255161736,0.08259590353240037,0.03101569340974908,,
CUMMINSIND,2021,Capital Goods,-0.025796605559575633,0.006666991257863642,-0.07592891227453673,,
CUMMINSIND,2022,Capital Goods,0.031196613043606644,0.05870790032044477,0.052040909062581124,,
CUMMINSIND,2023,Capital Goods,0.051585878383156716,0.047494266692260284,-0.011213633628184484,,
CUMMINSIND,2024,Capital Goods,-0.08102995258909469,0.01415527099351096,-0.033338995698749326,0.19300421491206823,
CUMMINSIND,2025,Capital Goods,-0.117670371903793,0.002916853928164359,-0.011238417065346602,0.20768792636141045,0.01038295193881643
CUMMINSIND,2026,Capital Goods,-0.09951690564842657,0.003229770147582184,0.0003129162194178254,0.1798476945484689,0.013927095398321397
CYIENT,2017,Information Technology,-0.024341873780507298,0.06761987013402425,,,
CYIENT,2018,Information Technology,0.03208351712983384,0.08328187031318923,0.015662000179164984,,
CYIENT,2019,Information Technology,0.028084356702419808,0.09544535986320533,0.012163489550016102,,
CYIENT,2020,Information Technology,-0.05792027813322388,0.1717569231512108,0.07631156328800547,,
CYIENT,2021,Information Technology,-0.10995396236535107,0.12903946721494658,-0.04271745593626422,,
CYIENT,2022,Information Technology,-0.023559055118110246,0.12039895013123358,-0.008640517083712995,,
CYIENT,2023,Information Technology,-0.0060770165694856845,0.18735672856505486,0.06695777843382128,,
CYIENT,2024,Information Technology,-0.08714854800531148,0.11367703943190348,-0.07367968913315139,0.14441445182724252,
CYIENT,2025,Information Technology,-0.0915997480711699,0.06736471946675064,-0.04631231996515284,0.1270760075737084,0.012260131506898912
CYIENT,2026,Information Technology,-0.08282123074312449,0.05225264535835061,-0.015112074108400028,0.12651153827624417,0.010177217926453933
DABUR,2017,Fast Moving Consumer Goods,0.0064664314609996585,0.12609541348949335,,,
DABUR,2018,Fast Moving Consumer Goods,0.03021158104860815,0.10774877810249345,-0.018346635386999904,,
DABUR,2019,Fast Moving Consumer Goods,-0.006732538072028697,0.08289674562385026,-0.02485203247864319,,
DABUR,2020,Fast Moving Consumer Goods,-0.018064430444552488,0.05590805198477387,-0.02698869363907639,,
DABUR,2021,Fast Moving Consumer Goods,-0.03889609922073032,0.04699064544059846,-0.008917406544175409,,
DABUR,2022,Fast Moving Consumer Goods,-0.005137635889695902,0.08385800554548814,0.03686736010488968,,
DABUR,2023,Fast Moving Consumer Goods,0.016020767227159127,0.0859775803016053,0.002119574756117154,,
DABUR,2024,Fast Moving Consumer Goods,-0.09864081035381535,0.09030547036455866,0.004327890062953366,0.20323075776767752,
DABUR,2025,Fast Moving Consumer Goods,-0.087911397279687,0.05855727907084213,-0.03174819129371653,0.20621022016776025,0.0021067980673888467
DABUR,2026,Fast Moving Consumer Goods,-0.11371568846750355,0.0736456881070898,0.015088409036247669,0.19681542029385904,0.004800972397461799
DALBHARAT,2017,Construction Materials,-0.08611607562788072,0.3780453391026244,,,
DALBHARAT,2018,Construction Materials,-0.06150533607938588,0.3401048492791612,-0.03794048982346321,,
DALBHARAT,2019,Construction Materials,-0.07473950725484468,0.2864446392053754,-0.0536602100737858,,
DALBHARAT,2020,Construction Materials,-0.10135070409043012,0.2897308171280774,0.003286177922702027,,
DALBHARAT,2021,Construction Materials,-0.11116695604496026,0.17540893722014073,-0.11432187990793669,,
DALBHARAT,2022,Construction Materials,-0.0452407977947138,0.12874979730825362,-0.04665913991188711,,
DALBHARAT,2023,Construction Materials,-0.04768995650299777,0.15106391316274148,0.022314115854487865,,
DALBHARAT,2024,Construction Materials,-0.09288394919168591,0.17339058891454964,0.02232667575180816,0.16064130776485383,
DALBHARAT,2025,Construction Materials,-0.06612309833946504,0.18898942693314771,0.015598838018598071,0.17170564746149458,0.007823669628846194
DALBHARAT,2026,Construction Materials,-0.06284013349769987,0.22267656874830874,0.033687141815161026,0.2069408740359897,0.024178470593946358
DATAPATTNS,2017,Capital Goods,-0.05163703169083394,0.22957811167246245,,,
DATAPATTNS,2018,Capital Goods,-0.06104594647138876,0.20737476508327393,-0.022203346589188516,,
DATAPATTNS,2019,Capital Goods,0.04397505677107739,0.21677540280431098,0.009400637721037053,,
DATAPATTNS,2020,Capital Goods,0.02586673889490791,0.20507177681473454,-0.011703625989576444,,
DATAPATTNS,2021,Capital Goods,0.0019172245891661672,0.11311625076080341,-0.09195552605393113,,
DATAPATTNS,2022,Capital Goods,0.061867632699845757,0.013018806515063607,-0.1000974442457398,,
DATAPATTNS,2023,Capital Goods,0.09842920261474347,0.001735264192231034,-0.011283542322832574,,
DATAPATTNS,2024,Capital Goods,-0.055988698227300404,0.0020688391448010074,0.0003335749525699733,0.46163704716336296,
DATAPATTNS,2025,Capital Goods,0.08057201892229895,0.0033549018541677994,0.001286062709366792,0.46548836134696475,0.002723290375704742
DATAPATTNS,2026,Capital Goods,-0.030110614652553883,0.0027316739407636246,-0.0006232279134041748,0.270361113505128,0.11156161098103291
DCMSHRIRAM,2017,Diversified,-0.03961333936145021,0.1926575383754225,,,
DCMSHRIRAM,2018,Diversified,-0.02787661743655439,0.13368921508433762,-0.05896832329108487,,
DCMSHRIRAM,2019,Diversified,0.01830334622498739,0.22561095230088,0.09192173721654237,,
DCMSHRIRAM,2020,Diversified,0.027093935147626425,0.2643053814194754,0.038694429118595414,,
DCMSHRIRAM,2021,Diversified,-0.15578308752264158,0.19521891892932744,-0.06908646249014797,,
DCMSHRIRAM,2022,Diversified,-0.01675795792206018,0.16834484613545544,-0.026874072793871995,,
DCMSHRIRAM,2023,Diversified,-0.03595992160440447,0.15925108139093413,-0.00909376474452131,,
DCMSHRIRAM,2024,Diversified,-0.04604327636704372,0.18632687807759124,0.027075796686657105,0.14731749044347617,
DCMSHRIRAM,2025,Diversified,-0.07185923648628481,0.1986177200156467,0.012290841938055463,0.13949601439958859,0.0055306187495210496
DCMSHRIRAM,2026,Diversified,-0.03833270277967888,0.2071028680980943,0.008485148082447602,0.0944268623886158,0.028547686673736115
DEEPAKFERT,2017,Chemicals,-0.12716193917351576,0.3987219029620869,,,
DEEPAKFERT,2018,Chemicals,0.04207704828462152,0.5052006304834755,0.1064787275213886,,
DEEPAKFERT,2019,Chemicals,-0.1741230553514452,0.42600114364231817,-0.07919948684115735,,
DEEPAKFERT,2020,Chemicals,-0.07084024047679849,0.43501225612192934,0.009011112479611172,,
DEEPAKFERT,2021,Chemicals,-0.11831419829034524,0.3621194579715691,-0.07289279815036026,,
DEEPAKFERT,2022,Chemicals,-0.06092630861476847,0.3037818340677274,-0.05833762390384167,,
DEEPAKFERT,2023,Chemicals,0.06277443458267556,0.32386060671329925,0.02007877264557184,,
DEEPAKFERT,2024,Chemicals,-0.0403699318356705,0.3481516415074865,0.02429103479418726,0.18849020170452344,
DEEPAKFERT,2025,Chemicals,-0.13469216010216387,0.32177041649747845,-0.026381225010008058,0.12478136583194054,0.04504894986700414
DEEPAKFERT,2026,Chemicals,0.01743224360057123,0.3482812523993059,0.026510835901827456,0.25962300307714986,0.06745487174687713
DEEPAKNTR,2017,Chemicals,0.026442133032265995,0.4045909042639406,,,
DEEPAKNTR,2018,Chemicals,-0.04011109825251707,0.38056552096593754,-0.024025383298003078,,
DEEPAKNTR,2019,Chemicals,0.038626770280076446,0.4042251649763054,0.023659644010367853,,
DEEPAKNTR,2020,Chemicals,-0.04776250256486784,0.3441088871893401,-0.06011627778696532,,
DEEPAKNTR,2021,Chemicals,-0.06339001584119552,0.16534843620764583,-0.17876045098169424,,
DEEPAKNTR,2022,Chemicals,0.054780179863094684,0.0710766065167657,-0.09427182969088013,,
DEEPAKNTR,2023,Chemicals,0.03939572939999884,0.014204141152434258,-0.056872465364331444,,
DEEPAKNTR,2024,Chemicals,-0.1273150578846507,0.0469377575932586,0.03273361644082434,0.08854681096984343,
DEEPAKNTR,2025,Chemicals,-0.06809655022105986,0.16436914917906886,0.11743139158581026,0.10678643219897012,0.012897359857389587
DEEPAKNTR,2026,Chemicals,-0.02240802173207203,0.18923356546717368,0.024864416288104818,0.2095709186840472,0.0652484598702046
DELHIVERY,2019,Services,-0.3792248710785098,0.11070879127641506,,,
DELHIVERY,2020,Services,0.08376288068299174,0.18218162623643083,0.07147283496001577,,
DELHIVERY,2021,Services,-0.09145915755178032,0.25062040676063935,0.06843878052420851,,
DELHIVERY,2022,Services,-0.09338124787899356,0.13350462985407477,-0.11711577690656458,,
DELHIVERY,2023,Services,-0.08740247334129839,0.08251977341555762,-0.05098485643851715,,
DELHIVERY,2024,Services,-0.039064805614588985,0.10209883506708273,0.019579061651525106,0.0421267291763024,
DELHIVERY,2025,Services,-0.04374897414769289,0.11784659715463801,0.01574776208755528,0.07443163790245243,0.022843020025873156
DELHIVERY,2026,Services,-0.06883934616122127,0.11447109420553578,-0.00337550294910223,0.047483050298048605,0.01731340365938279
DEVYANI,2017,Consumer Services,-0.3530339642905088,0.5139783863605853,,,
DEVYANI,2018,Consumer Services,-0.061813186813186816,0.5093681318681319,-0.004610254492453447,,
DEVYANI,2019,Consumer Services,-0.1975059336427864,0.2701038456644297,-0.23926428620370221,,
DEVYANI,2020,Consumer Services,-0.2242496960558939,0.9727697935303705,0.7026659478659408,,
DEVYANI,2021,Consumer Services,-0.17667719565334658,0.8006185529935687,-0.17215124053680186,,
DEVYANI,2022,Consumer Services,-0.13005352415216592,0.5543484506282789,-0.2462701023652898,,
DEVYANI,2023,Consumer Services,-0.12460558313403139,0.5241507057633431,-0.03019774486493576,,
DEVYANI,2024,Consumer Services,-0.15547211736131666,0.5890934746556484,0.06494276889230532,0.1647172435105068,
DEVYANI,2025,Consumer Services,-0.17057189472087095,0.5970887334997949,0.007995258844146425,0.16026788812547713,0.0031461693646633567
DEVYANI,2026,Consumer Services,-0.1350924522627508,0.5678765979700651,-0.029212135529729788,0.16081416242755547,0.0024265620706222795
DIVISLAB,2017,Healthcare,-0.014614206080614497,0.005806689553320325,,,
DIVISLAB,2018,Healthcare,0.014908280543920101,0.00930164691178248,0.003494957358462155,,
DIVISLAB,2019,Healthcare,0.0495824368366495,0.013141013276654416,0.003839366364871937,,
DIVISLAB,2020,Healthcare,0.0188247539653887,0.004553808789261217,-0.0085872044873932,,
DIVISLAB,2021,Healthcare,0.0034686245455321867,0.0004484329912987288,-0.004105375797962487,,
DIVISLAB,2022,Healthcare,0.07849035646066238,0.0002761926432459297,-0.00017224034805279908,,
DIVISLAB,2023,Healthcare,-0.04411582214463833,0.00022600389752733708,-5.018874571859262e-05,,
DIVISLAB,2024,Healthcare,-0.04346701164294955,0.00019404915912031047,-3.1954738407026604e-05,0.3203967227253126,
DIVISLAB,2025,Healthcare,-0.06323503339046156,0.00023639264818864133,4.234348906833086e-05,0.34178187403993854,0.015121585511272405
DIVISLAB,2026,Healthcare,-0.09171287277086768,0.0003496678155752036,0.00011327516738656224,0.4074675324675325,0.04537483944688186
DIXON,2017,Consumer Durables,-0.006732854045418239,0.054458772363599486,,,
DIXON,2018,Consumer Durables,-0.00722911531371046,0.046222839033079936,-0.00823593333051955,,
DIXON,2019,Consumer Durables,0.04455176577120435,0.09473790119730356,0.048515062164223625,,
DIXON,2020,Consumer Durables,-0.06885253630020743,0.051073684706769755,-0.04366421649053381,,
DIXON,2021,Consumer Durables,-0.0036230610824905304,0.10350147241764651,0.05242778771087676,,
DIXON,2022,Consumer Durables,-0.019304820710890618,0.15592085420967602,0.05241938179202951,,
DIXON,2023,Consumer Durables,-0.1004887347390601,0.09682589546162673,-0.05909495874804929,,
DIXON,2024,Consumer Durables,-0.05910554786945617,0.06995892427673964,-0.026866971184887095,0.03735717948129271,
DIXON,2025,Consumer Durables,-0.05146812668765198,0.040038788023451836,-0.0299201362532878,0.03883676190708226,0.0010462227666002322
DIXON,2026,Consumer Durables,-0.05842086603463156,0.05191237000630225,0.011873581982850413,0.02978711909058984,0.004854396865723669
DLF,2017,Realty,0.02521566969403768,0.45661103525831265,,,
DLF,2018,Realty,0.06921800004060442,0.2887007623893426,-0.16791027286897003,,
DLF,2019,Realty,-0.010887039519442044,0.25905167538271595,-0.029649087006626662,,
DLF,2020,Realty,-0.01679857650099436,0.1449712786352588,-0.11408039674745715,,
DLF,2021,Realty,-0.006853544696766452,0.12873289441581373,-0.016238384219445068,,
DLF,2022,Realty,-0.026012344709055828,0.08172946317206098,-0.04700343124375275,,
DLF,2023,Realty,-0.006456449259152745,0.06341730921109696,-0.018312153960964014,,
DLF,2024,Realty,-0.025056827675734094,0.08183422316943949,0.018416913958342523,0.2616519810820888,
DLF,2025,Realty,-0.05888299519222345,0.059918010760540014,-0.021916212408899474,0.19298393244300124,0.048555642843546486
DLF,2026,Realty,-0.07559392867016414,0.0041637724167398645,-0.05575423834380015,0.11739069309714609,0.07215834203307614
DMART,2017,Consumer Services,0.004033144993882409,0.2573033090004262,,,
DMART,2018,Consumer Services,0.013503369203040955,0.07776786314980648,-0.1795354458506197,,
DMART,2019,Consumer Services,0.013660695168082212,0.09994290200556705,0.022175038855760568,,
DMART,2020,Consumer Services,0.001733994912289985,0.02759072420372039,-0.07235217780184666,,
DMART,2021,Consumer Services,-0.02018667086535751,0.02875932347373316,0.0011685992700127719,,
DMART,2022,Consumer Services,0.00776938500340638,0.04181635552498937,0.01305703205125621,,
DMART,2023,Consumer Services,-0.013905919626700944,0.035514887994821186,-0.006301467530168185,,
DMART,2024,Consumer Services,-0.09550699776313404,0.027968381597243214,-0.007546506397577972,0.07620824476993342,
DMART,2025,Consumer Services,-0.06609898168782015,0.03371148836126515,0.005743106764021934,0.08084524067338161,0.0032788512476624562
DMART,2026,Consumer Services,-0.0882908642485572,0.08215417607491136,0.04844268771364622,0.07977533888849575,0.002427982059536244
DOMS,2020,Fast Moving Consumer Goods,-0.0024016811768237784,0.14560192134494146,,,
DOMS,2021,Fast Moving Consumer Goods,-0.03533795329409531,0.23025441427757734,0.08465249293263588,,
DOMS,2022,Fast Moving Consumer Goods,-0.07353355043621598,0.24713544807622723,0.016881033798649886,,
DOMS,2023,Fast Moving Consumer Goods,-0.12105534628549992,0.2185091983307023,-0.02862624974552494,,
DOMS,2024,Fast Moving Consumer Goods,-0.11081512605042017,0.14445378151260505,-0.07405541681809724,0.17535072139849534,
DOMS,2025,Fast Moving Consumer Goods,-0.08298928146089718,0.14011512504962287,-0.004338656462982177,0.17460612303483677,0.0005265105522033654
DOMS,2026,Fast Moving Consumer Goods,-0.12326063589213446,0.08297258721049756,-0.057142537839125304,0.12313015465839436,0.029936926299786244
DRREDDY,2017,Healthcare,-0.039359024683091284,0.22713523747950773,,,
DRREDDY,2018,Healthcare,-0.03830992469562806,0.22691538437445466,-0.00021985310505306943,,
DRREDDY,2019,Healthcare,-0.041055744637193727,0.17120388254238725,-0.05571150183206741,,
DRREDDY,2020,Healthcare,-0.04125597998561789,0.09517165949714296,-0.07603222304524429,,
DRREDDY,2021,Healthcare,-0.06088107748261428,0.11399170299271473,0.018820043495571773,,
DRREDDY,2022,Healthcare,-0.02112252273453128,0.11378191659242574,-0.00020978640028898599,,
DRREDDY,2023,Healthcare,-0.04285124390312054,0.04182668873082452,-0.07195522786160122,,
DRREDDY,2024,Healthcare,-0.08070201677681882,0.05162494810429168,0.009798259373467164,0.2712022144800267,
DRREDDY,2025,Healthcare,-0.07148479472250681,0.09738290978451902,0.04575796168022734,0.21563049786368726,0.03929513766159074
DRREDDY,2026,Healthcare,-0.09243027606770986,0.1367011508271073,0.03931824104258827,0.10616311513864539,0.08397343615669169
ECLERX,2017,Services,0.029753815783827058,0.000758150113722517,,,
ECLERX,2018,Services,-0.010585739556977624,0.00446828154402385,0.0037101314303013325,,
ECLERX,2019,Services,0.01395219636611573,0.0010543062412404196,-0.00341397530278343,,
ECLERX,2020,Services,-0.07186219544752818,0.09088693108611623,0.08983262484487581,,
ECLERX,2021,Services,-0.04119966843334756,0.08777975936299012,-0.0031071717231261065,,
ECLERX,2022,Services,-0.012923379346921697,0.07936979062763054,-0.008409968735359583,,
ECLERX,2023,Services,-0.0016491490390958265,0.08512247680197019,0.005752686174339647,,
ECLERX,2024,Services,-0.13318535721503466,0.0910258649923443,0.005903388190374115,0.24300203790025998,
